id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,1,B,1,24.957,26.046,0.429,28.073
2,1,A,0,A,0,26.753,5.236,0.656,37.545
3,0,A,1,C,0,23.529,10.589,0.464,64.785
4,1,C,1,A,1,24.161,19.712,0.322,32.761
5,1,B,1,A,0,25.646,5.574,0.185,29.401
6,0,B,1,B,0,32.946,8.206,0.53,49.817
7,1,A,1,B,1,21.392,23.115,0.297,23.215
8,0,B,1,B,1,37.379,10.115,0.533,-10.929
9,1,A,1,A,1,30.511,20.404,0.369,16.333
10,1,B,1,B,1,34.42,28.736,0.257,51.417
11,0,B,1,A,0,21.517,3.418,0.548,29.242
12,0,A,0,B,0,26.437,6.065,0.352,19.065
13,1,B,0,A,1,24.682,23.109,0.286,-47.33
14,1,B,0,A,0,32.85,14.387,0.481,-7.067
15,1,B,1,B,1,41.992,16.306,0.705,57.179
16,0,B,0,C,0,23.877,5.843,0.425,11.141
17,1,B,1,A,1,33.961,17.547,0.693,20.756
18,1,B,1,B,0,17.566,5.071,0.452,51.086
19,1,B,0,A,0,33.343,8.335,0.178,12.536
20,1,C,1,A,1,31.06,14.665,0.151,-21.051
21,1,B,0,A,1,21.691,15.058,0.295,-0.377
22,0,A,0,A,0,53.068,5.594,0.377,82.723
23,0,B,0,A,1,25.431,12.718,0.262,8.408
24,1,A,0,A,0,29.352,7.207,0.482,36.673
25,1,C,1,A,1,45.356,10.626,0.411,75.797
26,1,C,0,A,0,30.855,2.858,0.256,-25.568
27,0,B,1,B,0,21.095,2.516,0.424,46.275
28,0,A,1,A,0,26.999,8.085,0.355,68.478
29,1,B,1,B,0,28.251,6.694,0.163,-47.521
30,1,B,1,A,1,26.051,9.444,0.621,-3.044
31,1,A,0,A,0,28.637,0,0.46,1.882
32,0,A,1,A,1,27.572,7.222,0.174,17.983
33,0,A,0,B,0,20.37,6.306,0.484,81.356
34,0,B,1,A,0,16.816,4.709,0.2,85.019
35,0,A,0,C,1,43.782,9.104,0.632,32.224
36,0,A,0,A,0,33.266,3.351,0.496,14.183
37,0,A,1,A,1,31.646,11.592,0.302,92.388
38,0,A,1,B,1,21.328,11.575,0.204,-5.062
39,0,B,0,B,1,37.191,7.328,0.4,-25.661
40,0,A,1,A,0,17.657,0,0.483,-19.554
41,0,C,1,B,0,22.215,0.027,0.31,50.419
42,1,A,0,B,0,33.132,8.38,0.513,-35.548
43,0,B,0,A,0,31.623,8.078,0.295,-17.699
44,0,B,1,A,1,57.817,10.287,0.539,41.604
45,0,A,0,B,0,30.394,5.471,0.506,66.999
46,0,B,0,A,0,25.471,8.264,0.308,32.492
47,0,A,0,B,1,31.301,10.11,0.173,45.009
48,0,A,1,C,0,27.473,4.598,0.208,4.888
49,0,A,0,A,0,24.31,7.613,0.369,5.424
50,0,A,1,C,0,13.637,7.083,0.33,12.256
51,0,C,0,A,0,38.763,2.648,0.213,27.657
52,1,B,1,A,0,26.628,6.796,0.425,33.04
53,1,C,0,A,1,23.331,16.767,0.309,29.263
54,1,A,0,A,0,24.345,6.379,0.522,50.545
55,1,A,1,A,0,42.318,7.029,0.322,-41.744
56,1,A,1,C,1,33.647,19.302,0.774,-3.088
57,1,C,1,A,1,24.473,15.777,0.207,66.046
58,1,B,1,A,1,33.604,13.582,0.639,59.867
59,1,B,0,A,0,34.07,5.686,0.651,-24.288
60,1,C,0,A,1,23.371,22.966,0.436,24.365
61,0,C,1,A,1,22.669,7.91,0.503,8.465
62,1,A,1,A,1,19.771,14.079,0.699,23.171
63,1,B,0,A,1,24.184,13.044,0.271,95.657
64,0,B,1,A,1,28.605,12.23,0.658,29.788
65,0,B,1,A,1,26.467,12.209,0.472,-7.804
66,1,A,0,A,1,31.828,6.852,0.337,6.069
67,1,A,1,B,0,29.968,4.83,0.42,104.211
68,1,C,0,A,1,25.38,13.265,0.478,0.485
69,0,C,0,B,0,12.412,2.239,0.484,40.971
70,1,B,0,A,1,36.602,13.591,0.302,-0.06
71,1,C,1,A,1,39.826,11.397,0.35,43.266
72,1,B,1,A,1,24.982,13.54,0.279,25.603
73,0,A,1,A,0,37.814,5.355,0.494,72.842
74,1,A,0,A,0,28.059,5.888,0.707,64.639
75,1,C,1,A,1,28.469,19.522,0.223,34.177
76,1,A,0,A,1,23.678,2.645,0.179,27.422
77,0,B,0,A,0,30.263,6.017,0.424,2.071
78,0,B,0,A,1,33.341,6.34,0.571,44.617
79,1,B,1,A,1,31.804,17.228,0.383,49.822
80,0,B,1,A,0,38.691,1.446,0.704,-24.759
81,0,C,1,A,1,21.575,15.133,0.476,39.802
82,1,C,1,A,1,37.889,13.924,0.407,15.188
83,0,A,0,C,0,30.67,6.769,0.484,43.325
84,1,A,1,B,0,22.794,4.139,0.499,18.658
85,0,A,0,A,1,25.649,8.596,0.218,-32.511
86,1,A,1,A,1,23.726,15.257,0.367,78.368
87,0,B,1,A,0,36.559,9.089,0.209,24.664
88,1,C,1,A,0,35.176,7.929,0.429,49.841
89,1,A,1,C,1,30.722,14.923,0.5,-52.778
90,1,C,1,A,1,29.535,14.61,0.225,-17.489
91,1,A,1,A,1,31.19,20.438,0.373,-8.801
92,0,B,1,B,1,21.849,10.639,0.64,66.099
93,1,C,0,A,1,30.024,13.576,0.22,27.749
94,0,B,0,C,1,25.392,9.16,0.48,22.62
95,1,A,0,A,0,18.944,4.541,0.172,39.565
96,1,B,1,B,1,35.414,17.226,0.333,58.49
97,1,A,1,A,0,20.853,0.667,0.403,-4.575
98,1,B,0,A,1,35.23,12.863,0.156,-70.911
99,0,A,0,A,0,33.189,8.17,0.169,27.878
100,0,A,0,A,0,23.388,7.857,0.419,-1.826
101,1,B,1,A,0,22.815,2.785,0.369,42.67
102,0,C,1,A,0,25.84,1.295,0.437,103.045
103,0,B,1,A,1,29.408,8.123,0.392,39.748
104,0,C,0,A,1,44.11,9.414,0.289,32.913
105,0,C,1,A,1,17.835,13.946,0.352,23.17
106,1,B,0,A,1,33.762,15.262,0.435,-43.04
107,0,A,0,A,0,22.568,5.564,0.744,7.494
108,0,C,1,A,0,25.634,5.1,0.525,8.941
109,1,B,1,A,1,33.845,18.552,0.305,3.037
110,1,A,0,A,0,20.925,3.351,0.522,-4.9
111,1,C,0,A,1,33.433,14.966,0.4,-67.906
112,0,A,1,A,1,20.406,1.003,0.46,90.081
113,1,B,1,A,0,36.026,9.309,0.354,19.25
114,1,A,0,A,1,25.698,10.28,0.609,29.293
115,0,A,0,B,0,40.744,5.815,0.733,2.391
116,0,B,1,A,0,28.923,4.674,0.509,-26.532
117,0,C,1,A,1,42.533,0,0.587,82.1
118,0,B,1,A,1,23.654,8.87,0.518,43.414
119,0,C,1,A,1,32.095,14.321,0.688,11.622
120,0,B,0,A,1,31.833,8.873,0.394,79.423
121,1,B,0,A,1,24.724,10.369,0.441,15.387
122,1,C,1,A,1,30.004,16.439,0.687,50.182
123,0,C,1,A,0,30.766,8.63,0.483,19.522
124,0,B,1,A,0,33.026,4.988,0.268,45.426
125,1,B,0,A,1,31.866,20.258,0.528,14.956
126,1,B,1,A,0,24.976,5.327,0.44,33.376
127,0,C,1,A,1,21.285,18.193,0.578,35.6
128,1,B,0,A,0,28.224,3.151,0.234,23.02
129,0,B,0,C,0,17.176,6.382,0.309,57.867
130,0,B,0,A,0,27.851,5.665,0.379,1.644
131,0,A,0,A,0,25.864,7.042,0.459,146.582
132,0,C,1,A,1,36.665,7.82,0.352,-4.292
133,1,A,0,A,0,38.569,7.482,0.354,135.678
134,1,A,0,A,1,20.543,10.267,0.461,19.058
135,1,C,0,A,1,32.722,13.61,0.318,-3.144
136,0,B,1,A,1,27.303,12.31,0.485,16.735
137,1,B,0,A,0,31.592,10.487,0.771,25.782
138,1,B,1,A,1,30.527,17.577,0.431,54.935
139,1,C,1,A,1,24.09,23.8,0.477,80.113
140,0,C,1,B,0,31.335,2.778,0.361,81.721
141,1,B,0,A,0,27.042,9.887,0.199,-15.821
142,1,B,0,A,0,25.013,5.986,0.331,30.299
143,0,C,1,A,1,24.773,7.811,0.498,76.648
144,0,A,1,B,0,25.699,6.853,0.272,62.569
145,0,B,0,A,0,36.92,2.488,0.283,11.804
146,1,B,0,A,1,22.928,9.712,0.2,60.32
147,1,C,1,A,1,24.049,23.388,0.199,16.486
148,0,A,1,B,0,33.019,0,0.327,-27.776
149,0,A,0,B,0,29.417,7.775,0.441,45.602
150,0,A,0,A,0,18.246,11.191,0.479,18.198
151,0,B,1,A,1,25.803,12.47,0.161,41.897
152,1,B,1,A,0,41.848,3.871,0.48,57.6
153,1,A,0,A,1,32.368,7.004,0.22,28.979
154,1,A,0,B,0,22.408,4.661,0.279,0.375
155,1,A,0,B,0,24.972,1.316,0.54,-17.262
156,1,A,1,A,0,18.618,9.945,0.566,-62.073
157,0,A,0,A,1,22.486,8.21,0.157,16.863
158,1,B,1,A,1,41.16,10.071,0.163,39.083
159,1,A,1,A,1,30.995,13.512,0.353,13.944
160,1,B,1,A,1,26.161,20.039,0.302,21.057
161,1,C,1,A,1,28.653,11.626,0.452,97.161
162,0,B,1,A,1,31.111,9.418,0.457,-28.647
163,1,C,0,A,1,24.489,17.675,0.339,31.852
164,1,A,1,B,1,25.054,16.607,0.785,-47.073
165,0,B,1,A,0,33.242,5.559,0.197,39.331
166,1,B,1,A,1,19.394,17.763,0.394,35.927
167,1,A,1,A,1,35.183,14.911,0.444,85.421
168,1,C,0,A,1,37.155,7.76,0.389,-80.524
169,1,B,1,A,0,20.722,5.691,0.294,-55.2
170,1,B,1,A,1,31.015,20.876,0.613,34.951
171,0,A,0,A,0,31.348,7.11,0.477,95.85
172,0,B,1,C,1,39.708,10.591,0.201,-51.426
173,1,B,0,A,1,25.35,18.383,0.467,51.961
174,1,A,1,A,0,28.765,8.671,0.353,47.613
175,0,B,0,A,1,28.584,14.152,0.266,28.851
176,1,B,0,A,0,25.276,4.898,0.608,49.314
177,0,A,1,B,1,24.078,8.246,0.506,77.845
178,1,B,1,B,0,36.073,8.819,0.369,52.79
179,1,A,1,A,1,31.986,17.786,0.391,66.418
180,1,B,1,A,1,23.427,13.516,0.443,26.08
181,1,A,0,A,1,32.593,17.232,0.196,17.972
182,1,A,1,A,1,18.177,6.206,0.35,52.788
183,1,B,1,A,1,29.624,11.098,0.34,13.25
184,0,C,1,A,1,27.712,4.917,0.396,-31.154
185,0,C,1,B,0,27.868,0,0.431,15.038
186,0,A,1,A,1,21.181,6.835,0.418,7.808
187,1,A,1,A,1,30.34,11.901,0.335,80.653
188,0,B,1,A,1,48.677,17.005,0.339,8.907
189,0,C,0,A,1,21.721,4.85,0.431,46.54
190,0,A,0,A,0,25.935,5.011,0.375,-16.715
191,1,A,0,B,0,25.601,4.603,0.263,22.544
192,0,A,0,C,0,29.968,4.647,0.22,-1.549
193,1,C,0,A,1,32.86,23.098,0.286,89.238
194,0,C,1,A,1,14.859,7.177,0.31,-1.332
195,0,C,0,B,1,21.379,19.39,0.507,54.161
196,0,A,1,A,1,24.18,15.477,0.288,40.925
