id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,A,0,A,0,36.801,8.244,0.178,-0.567
2,1,B,0,A,1,39.199,19.873,0.359,74.761
3,1,A,1,B,0,18.712,0,0.563,24.139
4,1,C,1,B,1,28.905,16.88,0.557,19.811
5,0,A,1,C,0,27.781,2.174,0.614,0.139
6,1,A,0,B,0,16.493,6.113,0.097,-28.148
7,1,A,0,A,0,19.865,0.132,0.313,-26.058
8,1,C,1,A,1,19.53,21.994,0.405,-23.94
9,0,C,0,A,0,32.893,1.435,0.508,-51.116
10,0,B,1,A,1,22.948,14.595,0.459,19.962
11,0,A,0,A,1,42.175,8.48,0.629,40.119
12,0,C,0,A,0,18.186,3.125,0.417,49.359
13,0,B,1,C,1,29.253,10.137,0.631,23.99
14,0,A,1,A,0,20.79,6.38,0.337,-7.995
15,1,A,1,B,1,32.274,0.737,0.345,21.714
16,1,B,1,A,0,16.716,4.188,0.381,19.353
17,0,A,0,B,0,28.234,3.893,0.417,-16.372
18,1,A,1,C,1,23.156,6.369,0.615,59.785
19,1,A,0,B,0,23.409,3.86,0.496,17.112
20,1,B,1,A,1,23.122,16.662,0.387,19.099
21,0,A,0,B,0,32.793,4.188,0.404,73.304
22,1,A,1,A,0,32.846,4.041,0.486,-3.812
23,0,A,0,C,0,24.231,6.321,0.415,1.074
24,0,A,1,C,0,21.906,6.656,0.43,72.563
25,1,A,1,A,0,30.029,4.417,0.264,20.96
26,1,C,1,A,1,37.344,2.446,0.601,17.569
27,1,A,1,B,1,41.141,16.324,0.298,21.028
28,0,B,0,A,0,24.47,6.481,0.257,34.554
29,1,A,0,A,1,24.248,15.84,0.281,14.098
30,1,A,0,A,1,37.067,9.561,0.376,-48.585
31,1,A,1,C,0,28.593,1.638,0.516,4.708
32,0,A,0,A,0,29.625,11.801,0.36,16.525
33,1,B,0,A,0,28.305,4.669,0.84,21.772
34,0,C,0,A,0,27.317,4.93,0.146,6.908
35,0,B,0,A,1,34.323,6.79,0.336,-3.524
36,1,B,1,A,1,35.295,15.221,0.326,85.201
37,1,B,1,B,0,41.908,3.34,0.498,17.321
38,0,A,1,C,0,37.668,6.634,0.374,2.735
39,1,A,1,A,0,23.884,6.218,0.218,71.523
40,1,C,0,A,1,44.695,12.189,0.607,27.112
41,0,A,1,A,0,28.39,4.291,0.315,-28.746
42,1,B,1,A,1,40.117,20.636,0.207,-12.048
43,0,B,0,C,0,21.552,5.613,0.596,48.251
44,1,C,1,A,1,18.766,14.341,0.456,14.721
45,1,C,0,A,1,15.883,5.663,0.126,24.76
46,1,B,0,A,0,33.134,0,0.517,-0.216
47,1,A,1,A,0,13.265,5.998,0.707,24.241
48,1,C,1,A,1,28.121,17.49,0.348,57.781
49,1,A,0,A,0,32.099,6.163,0.384,-23.585
50,1,A,1,A,1,24.997,13.121,0.152,-17.254
51,0,A,1,A,1,22.757,10.879,0.345,-13.297
52,1,B,0,B,1,43.477,15.215,0.344,61.445
53,0,A,0,A,0,40.98,7.411,0.513,-40.214
54,0,B,1,B,0,21.377,7.749,0.584,-22.865
55,1,C,1,B,1,25.785,9.638,0.459,21.122
56,1,B,1,B,1,8.552,15.01,0.217,75.441
57,1,B,1,A,1,23.673,10.125,0.382,57.311
58,1,A,1,A,1,32.406,3.622,0.514,-6.239
59,0,B,0,A,0,43.412,2.112,0.557,-5.043
60,0,B,1,A,0,14.597,5.086,0.542,15.357
61,0,A,0,C,0,19.056,12.873,0.423,-20.758
62,1,B,1,A,1,25.748,15.512,0.342,186.732
63,1,A,0,A,0,33.575,4.185,0.449,-25.108
64,0,C,1,A,1,34.553,6.869,0.698,5.568
65,0,C,0,B,0,21.392,9.086,0.467,-2.134
66,0,B,1,A,0,24.091,5.511,0.331,-22.516
67,1,C,1,A,1,19.494,27.399,0.266,8.815
68,1,B,1,A,1,35.292,13.662,0.199,57.647
69,0,B,0,A,0,28.324,5.834,0.466,23.925
70,0,A,0,B,1,31.276,14.989,0.315,61.983
71,1,C,1,A,1,25.872,15.497,0.6,1.692
72,0,A,0,C,0,46.251,9.255,0.404,42.797
73,1,C,1,A,1,24.265,21.001,0.254,-74.865
74,1,C,0,A,1,33.351,15.081,0.17,-29.836
