id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,1,A,1,22.949,18.25,0.619,-7.693
2,0,A,1,A,1,20.583,17.243,0.445,9.23
3,1,B,1,A,1,25.305,17.311,0.211,64.721
4,0,B,0,B,1,31.684,18.025,0.373,3.556
5,1,A,1,B,1,28.568,23.121,0.441,101.633
6,1,C,0,A,1,25.927,6.734,0.207,-13.078
7,1,B,0,B,0,26.827,6.157,0.253,-11.97
8,0,A,0,B,0,27.828,3.758,0.421,-35.518
9,0,B,0,A,0,21.826,2.228,0.496,-23.063
10,0,B,1,A,0,33.837,2.118,0.509,30.328
11,1,B,1,A,0,29.362,6.727,0.241,39.7
12,1,B,1,A,1,25.588,16.498,0.439,-6.559
13,1,A,0,A,0,34.406,5.558,0.617,-25.08
14,0,B,0,A,0,17.728,4.639,0.489,45.707
15,0,C,0,A,1,27.918,5.523,0.259,37.371
16,1,B,1,A,1,39.892,19.393,0.26,1.588
17,0,B,1,A,0,18.202,5.364,0.222,84.418
18,0,B,1,A,1,31.95,5.837,0.203,-20.251
19,1,B,1,A,1,32.235,14.573,0.367,-0.48
20,0,A,1,A,0,46.351,8.185,0.293,73.254
21,1,A,1,A,1,33.19,12.64,0.474,79.798
22,1,C,1,A,1,23.235,8.697,0.444,60.979
23,1,C,0,A,1,28.463,14.836,0.523,89.23
24,1,B,1,A,1,22.292,17.793,0.407,78.571
25,0,C,1,A,1,31.966,16.024,0.36,19.959
26,1,B,1,A,1,32.483,16.165,0.633,-1.907
27,0,A,0,B,0,14.105,0,0.377,-1.634
28,0,B,1,A,1,28.707,8.171,0.285,-43.685
29,1,A,0,A,0,41.717,7.118,0.466,87.364
30,1,A,1,A,0,31.166,6.795,0.348,-9.89
31,1,A,0,A,0,40.952,10.793,0.108,-65.833
32,0,B,0,A,1,27.401,12.583,0.234,-25.005
33,0,B,1,C,0,27.94,6.201,0.601,-3.895
34,1,C,0,A,1,34.201,5.892,0.308,8.676
35,0,A,1,A,1,24.586,13.074,0.227,-59.47
36,0,A,1,A,1,27.056,7.867,0.267,46.928
37,1,B,0,A,1,24.544,22.109,0.293,-11.135
38,0,B,1,A,1,21.42,12.721,0.567,43.895
39,1,B,0,A,0,28.38,8.878,0.268,3.176
40,0,C,1,C,1,25.007,10.03,0.579,42.861
