id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,B,1,A,1,25.751,14.344,0.728,21.488
2,0,B,0,A,1,32.132,12.261,0.237,-21.824
3,1,A,0,B,0,15.145,8.191,0.248,13.813
4,0,A,1,A,1,26.907,13.015,0.476,-19
5,1,B,1,B,0,28.324,11.11,0.535,20.877
6,1,B,1,A,1,18.19,18.503,0.544,-20.03
7,0,A,0,A,0,21.869,5.507,0.596,-45.453
8,1,C,1,A,0,24.885,7.673,0.284,47.344
9,0,B,0,B,1,31.796,6.096,0.186,-36.831
10,0,A,0,A,0,45.007,8.064,0.394,60.287
11,0,A,1,C,0,25.992,6.416,0.3,44.972
12,1,A,0,A,0,36.074,5.531,0.45,111.427
13,0,C,1,A,1,16.272,8.301,0.464,53.407
14,1,B,0,A,1,40.174,13.705,0.277,-91.402
15,0,C,0,A,1,31.448,11.566,0.263,-36.065
16,0,C,1,A,1,40.603,10.743,0.506,56.624
17,0,A,1,A,0,24.497,11.773,0.373,55.43
18,0,C,1,B,0,43.79,3.938,0.399,28.555
19,0,C,0,A,0,30.968,0.749,0.247,13.125
20,1,B,1,A,1,28.136,19.297,0.401,26.785
21,0,A,1,B,1,29.857,8.701,0.651,32.627
22,1,C,1,A,1,20.86,28.249,0.254,40.33
23,0,B,0,A,1,18.202,6.83,0.53,52.652
24,1,B,0,B,0,28.654,5.957,0.543,80.597
25,1,B,1,B,0,23.57,7.043,0.569,21.064
26,0,B,1,A,1,40.253,13.726,0.427,48.102
27,1,A,1,C,0,24.358,2.564,0.228,1.845
28,1,B,1,A,1,39.449,18.956,0.304,28.777
29,1,C,1,A,1,19.613,16.247,0.33,10.888
30,1,B,1,A,1,12.467,16.313,0.292,66.143
31,1,C,1,B,1,31.458,17.058,0.419,-21.438
32,1,B,0,A,0,47.176,6.926,0.319,45.698
33,1,A,1,A,0,28.423,4.84,0.352,32.458
34,0,B,0,A,1,27.886,11.597,0.373,23.535
35,1,B,0,B,0,26.873,4.631,0.45,13.07
36,1,C,1,A,0,23.619,0.63,0.496,60.513
37,1,C,0,A,1,32.87,10.999,0.404,-10.31
38,1,A,1,A,1,15.105,27.488,0.22,-14.891
39,1,A,0,A,0,27.284,1.255,0.579,8.171
40,0,C,1,B,1,28.184,4.164,0.528,35.416
41,1,A,0,C,0,24.457,5.501,0.653,16.647
42,0,A,0,C,0,22.214,5.236,0.405,-21.189
43,1,A,0,A,0,23.372,4.065,0.153,57.595
44,1,B,0,A,0,30.125,2.702,0.264,10.658
45,0,B,0,A,1,22.403,7.11,0.6,44.78
46,0,C,1,A,1,43.582,9.665,0.61,9.516
47,1,C,0,A,1,36.165,17.139,0.405,96.834
48,0,B,1,A,0,25.75,5.008,0.498,125.03
49,1,A,0,A,0,32.231,5.127,0.214,51.773
50,1,A,0,A,1,33.184,5.96,0.169,26.922
51,1,C,1,A,0,29.987,6.387,0.583,64.648
52,1,B,0,A,0,23.875,4.414,0.347,21.277
53,0,A,1,A,1,32.749,8.903,0.151,-3.223
54,0,A,1,A,1,32.043,6.181,0.25,42.565
55,1,B,1,A,0,28.686,0,0.58,20.45
56,0,A,1,A,1,26.792,15.647,0.45,8.862
57,0,B,1,B,0,45.411,5.853,0.587,1.035
58,1,C,0,A,1,24.171,14.248,0.365,14.473
59,1,A,0,A,1,24.013,19.34,0.29,5.668
60,1,C,1,A,1,29.288,15.03,0.398,38.26
61,1,A,1,A,1,23.499,16.159,0.192,-7.991
62,0,B,0,A,0,35.804,7.159,0.454,41.904
63,0,C,1,A,1,20.164,9.55,0.424,-17.395
64,1,C,1,A,1,21.102,15.522,0.255,-50.637
65,1,A,1,A,1,27.684,13.645,0.236,0.017
66,1,A,1,A,0,28.87,3.292,0.263,10.82
67,0,A,0,A,0,36.861,9.676,0.645,101.171
68,1,A,0,A,0,22.524,11.751,0.293,-13.545
69,1,A,0,A,0,43.99,5.04,0.145,34.924
70,0,C,0,A,0,30.083,3.322,0.214,21.586
71,0,C,1,A,1,25.036,1.671,0.315,9.145
72,0,A,1,A,0,23.965,7.742,0.502,57.448
73,0,B,1,B,0,25.797,2.271,0.258,35.252
74,0,B,1,A,0,26.293,6.186,0.377,56.72
75,1,B,1,A,1,22.643,20.105,0.279,-9.381
76,0,B,1,A,0,20.207,6.178,0.412,31.636
77,1,A,1,A,0,37.76,4.302,0.385,7.55
78,0,B,0,A,0,28.845,8.118,0.241,-96.804
79,1,B,0,A,0,27.097,3.943,0.347,51.728
80,1,A,1,A,1,40.866,18.334,0.272,-62.22
81,0,B,0,A,1,24.899,6.198,0.328,36.869
82,1,B,0,A,1,16.868,21.845,0.623,44.72
83,0,C,1,A,1,30.727,6.528,0.59,43.175
84,1,B,0,A,0,31.369,2.418,0.444,42.56
85,0,A,1,A,1,34.703,11.034,0.338,-6.471
86,1,B,0,A,1,26.435,26.159,0.384,57.626
87,1,A,0,C,0,25.774,9.886,0.347,15.021
88,1,B,0,A,0,40.841,6.866,0.404,2.541
89,0,B,1,B,1,34.441,9.742,0.283,57.937
90,1,B,1,A,0,31.879,0,0.16,4.583
91,0,C,1,C,1,21.25,9.744,0.675,101.455
92,1,A,0,A,1,19.628,13.392,0.409,48.455
93,0,A,1,A,0,26.539,8.358,0.388,2.099
94,1,B,1,A,1,25.757,15.971,0.46,-49.165
95,1,B,1,A,1,24.304,8.595,0.451,48.078
96,0,C,0,A,1,37.144,6.113,0.33,7.034
97,0,A,1,A,1,40.203,16.481,0.589,-21.798
98,0,A,0,A,0,18.91,6.71,0.334,-0.17
99,0,B,1,A,1,21.494,9.621,0.425,44.131
100,0,A,1,B,0,29.25,6.219,0.522,19.47
101,1,B,0,A,1,25.023,15.052,0.658,11.644
102,0,C,1,A,1,23.07,19.209,0.52,55.459
103,0,A,0,A,1,37.028,8.946,0.408,30.027
104,1,B,0,A,0,50.439,9.529,0.482,15.106
105,0,C,0,A,1,26.966,8.113,0.202,-12.926
106,1,C,1,A,1,38.756,9.226,0.171,34.857
107,1,B,1,A,0,26.358,3.908,0.435,-48.163
108,0,A,0,A,0,27.903,2.924,0.346,8.373
109,0,A,1,A,0,25.568,12.085,0.557,25.623
110,1,A,1,A,0,18.254,7.236,0.765,6.843
111,0,B,0,A,0,31.663,0,0.475,28.357
112,1,A,1,A,0,24.988,3.9,0.831,3.673
113,0,A,0,A,1,33.741,14.522,0.346,6.702
114,0,A,0,A,1,26.988,13.796,0.498,16.41
115,1,B,1,A,1,35.281,0.538,0.082,-11.209
116,1,C,1,A,1,34.743,16.867,0.449,43.64
117,1,B,0,A,1,39.228,20.599,0.417,58.495
118,1,B,1,C,1,35.098,14.928,0.376,-13.416
119,0,B,0,B,0,21.769,7.5,0.51,34.964
120,0,A,0,A,1,16.06,10.253,0.239,1.658
121,0,B,0,A,0,28.308,1.761,0.224,101.509
122,1,A,0,A,0,21.54,6.035,0.274,79.901
123,0,A,1,A,1,29.38,14.297,0.502,35.6
124,0,C,0,B,1,30.739,12.824,0.473,16.411
125,0,A,0,A,0,20.627,3.657,0.197,14.203
126,0,B,0,A,0,38.05,5.202,0.342,33.63
127,0,C,1,A,0,25.427,5.633,0.597,-98.189
128,0,C,1,A,1,28.085,5.333,0.183,35.352
129,0,B,0,C,1,41.849,13.501,0.415,-27.275
130,0,C,1,B,1,16.855,12.697,0.405,73.8
131,0,A,0,B,0,25.094,0.195,0.64,74.379
132,0,A,1,C,0,23.373,9.43,0.427,25.561
133,0,A,1,A,1,29.15,8.435,0.342,32.268
134,0,C,0,A,0,38.79,4.783,0.684,13.441
135,0,B,1,A,1,26.237,11.397,0.461,-60.968
136,0,B,0,B,0,42.793,5.843,0.436,-4.394
137,0,A,1,C,1,17.93,11.768,0.323,44.419
138,1,B,1,A,0,26.369,4.467,0.388,63.584
139,1,B,0,A,1,22.79,18.601,0.701,37.548
140,1,C,1,A,0,38.784,4.687,0.251,44.597
141,0,A,0,A,0,26.545,9.844,0.172,27.226
142,1,C,1,A,1,38.194,16.719,0.454,8.786
143,0,C,1,A,0,34.8,8.98,0.329,-6.229
144,1,A,1,A,0,19.617,4.149,0.3,52.435
145,0,C,1,A,0,37,3.728,0.638,34.057
146,0,A,0,A,0,46.055,0,0.414,77.718
147,1,B,0,A,0,20.227,6.174,0.327,14.31
148,0,A,1,A,0,32.318,2.665,0.254,15.413
149,0,A,0,A,0,30.741,3.813,0.304,47.105
150,1,A,0,A,1,26.787,18.148,0.339,-12.061
