id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,C,1,A,1,20.469,9.809,0.322,-82.892
2,1,A,1,A,1,20.886,16.657,0.491,9.563
3,0,C,0,A,1,31.768,8.732,0.445,28.605
4,1,C,1,A,1,19.723,18.239,0.474,-18.847
5,1,B,0,A,1,27.416,9.029,0.306,43.7
6,1,A,0,C,0,32.842,8.743,0.467,-42.768
7,1,C,1,A,1,38.212,19.814,0.332,6.335
8,0,C,1,A,0,40.173,5.386,0.352,24.919
9,0,A,1,A,0,37.068,6.833,0.66,28.921
10,1,B,0,A,0,26.999,3.368,0.608,54.613
11,1,A,0,A,0,33.141,8.306,0.431,81.852
12,1,C,0,A,0,33.545,10.171,0.367,48.826
13,0,B,0,A,0,29.173,3.062,0.296,48.155
14,1,A,0,A,0,49.186,8.41,0.227,25.191
15,1,C,0,A,0,24.79,3.159,0.455,-5.04
16,0,A,1,A,0,19.72,0.083,0.252,45.426
17,1,A,1,A,0,23.81,3.455,0.374,48.365
18,0,A,1,B,0,40.632,10.196,0.231,32.155
19,1,B,1,A,1,19.526,15.869,0.173,31.229
20,1,A,0,A,0,16.745,0,0.131,4.317
21,0,A,1,A,1,26.861,9.81,0.208,32.851
22,0,B,1,A,1,28.366,8.585,0.261,27.174
23,1,A,1,A,0,18.099,6.882,0.669,-15.374
24,1,A,1,A,1,30.123,18.917,0.271,-21.831
25,1,C,0,A,1,26.686,13.311,0.283,-8.773
26,0,A,0,A,1,18.558,9.71,0.387,36.34
27,1,B,0,A,1,28.105,11.587,0.346,47.754
28,1,A,1,A,1,20.899,17.476,0.3,65.866
29,1,A,0,B,0,30.601,7.848,0.55,-18.598
30,1,C,1,A,1,23.968,16.735,0.35,0.656
31,1,A,1,B,1,22.985,19.079,0.543,76.722
32,0,B,1,A,1,18.918,12.193,0.462,-21.39
33,0,A,0,A,1,28.793,1.38,0.196,-12.049
34,1,A,1,A,0,36.35,1.038,0.366,27.128
35,1,B,1,A,1,19.309,15.499,0.632,11.184
36,1,A,0,A,0,28.131,8.321,0.196,36.277
37,0,B,1,A,1,33.861,15.642,0.285,22.301
38,1,A,0,A,0,29.932,4.834,0.429,73.792
39,1,B,1,B,0,28.079,8.326,0.469,-6.631
40,1,A,1,C,0,28.261,5.172,0.565,40.906
41,0,B,0,A,0,28.465,5.496,0.655,-45.472
42,0,C,0,A,1,29.443,5.499,0.567,-17.98
43,0,A,1,A,1,22.568,9.892,0.495,-42.244
44,1,B,0,B,1,33.647,15.842,0.469,16.436
45,1,B,1,A,0,35.904,5.727,0.535,34.512
46,0,C,0,B,0,34.629,8.986,0.434,24.503
47,0,B,1,A,0,30.671,3.752,0.507,-67.05
48,0,C,0,A,0,22.733,9.69,0.316,15.65
49,1,C,1,A,0,20.723,6.369,0.256,-10.53
50,1,B,0,A,1,48.75,26.959,0.453,-21.334
51,0,C,0,A,1,25.677,10.736,0.349,26.153
52,0,C,1,A,1,25.043,17.977,0.584,133.735
53,1,B,0,A,1,25.426,16.958,0.388,-30.798
54,1,B,0,A,1,25.122,15.834,0.512,22.538
55,0,B,1,C,1,20.148,8.288,0.17,-78.249
56,0,A,1,A,0,25.82,2.058,0.44,-17.109
57,0,C,0,B,0,38.74,4.752,0.583,75.815
58,0,B,0,A,0,33.282,11.394,0.443,62.603
59,0,C,1,A,1,21.728,15.697,0.225,-13.878
60,1,A,1,B,1,22.705,14.467,0.639,43.495
61,1,C,1,A,1,20.091,5.694,0.541,-11.824
62,1,A,1,B,0,33.857,6.329,0.596,-4.379
63,1,A,1,A,1,26.751,14.887,0.303,22.274
64,1,B,0,B,1,45.927,12.373,0.619,12.047
65,0,B,0,A,1,28.33,7.358,0.093,-41.761
66,1,A,1,A,0,34.379,3.093,0.495,7.848
67,0,B,1,C,1,29.086,8.009,0.503,77.631
68,0,B,0,C,0,22.911,8.071,0.35,35.009
69,0,C,1,A,1,28.951,12.527,0.297,73.593
70,1,A,1,A,0,22.264,1.442,0.307,-88.215
71,1,C,1,C,1,29.595,21.818,0.249,89.264
72,1,B,1,A,1,24.511,15.302,0.418,-37.844
73,1,A,0,A,0,23.542,0,0.448,30.983
74,0,A,0,A,0,24.311,3.411,0.604,21.882
