id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,1,A,1,35.784,5.758,0.581,44.182
2,0,B,1,A,0,33.782,4.087,0.464,-17.863
3,0,C,1,A,1,22.924,13.587,0.358,-22.517
4,1,C,1,B,1,23.12,17.843,0.4,49.879
5,0,A,1,C,0,27.967,8.136,0.359,10.321
6,1,B,0,A,0,36.961,3.005,0.399,17.92
7,1,C,1,A,1,31.566,16.018,0.569,-29.094
8,0,B,1,B,1,46.6,6.052,0.513,-17.512
9,0,B,1,C,0,14.826,0.437,0.609,18.578
10,1,B,1,A,1,27.981,19.39,0.401,-35.099
11,0,A,0,A,0,33.296,0.516,0.632,16.188
12,1,B,1,B,1,27.28,18.094,0.18,37.025
13,0,B,1,A,0,22.525,3.605,0.538,94.933
14,0,A,0,A,0,33.525,6.835,0.266,-106.115
15,0,A,1,B,0,31.793,0,0.255,32.939
16,1,B,1,B,0,25.235,3.463,0.506,24.698
17,1,A,1,B,0,31.081,3.507,0.319,11.676
18,1,A,1,A,0,33.865,3.195,0.471,64.683
19,0,A,0,A,1,24.832,14.567,0.423,33.862
20,0,A,0,B,0,30.627,10.104,0.496,53.169
21,1,C,1,B,1,12.942,11.144,0.192,43.818
22,1,B,0,A,1,38.819,17.698,0.318,-1.934
23,0,C,0,A,1,21.479,15.435,0.191,0.492
24,1,B,1,C,1,19.26,9.798,0.619,10.645
25,0,B,0,A,1,31.253,15.619,0.434,49.368
26,0,C,0,A,1,30.775,13.455,0.646,25.879
27,1,C,1,A,1,27.579,17.427,0.388,-20.247
28,0,A,0,B,0,28.796,8.672,0.405,11.223
29,1,C,1,A,1,41.279,23.742,0.311,-40.164
30,0,B,1,A,1,30.838,13.089,0.389,4.965
31,1,C,0,A,0,26.913,8.024,0.431,-10.416
32,0,B,1,A,0,21.945,0.307,0.489,55.372
33,0,B,1,C,1,22.336,9.51,0.305,-48.572
34,1,A,0,A,1,51.719,21.028,0.692,-20.947
35,1,B,1,A,1,39.643,10.563,0.103,2.432
36,0,A,1,C,1,39.58,9.831,0.306,45.128
