"","dataset.num","variable","level","year","satt","lower90","upper90"
"1","0001","Overall","NA","NA",49.5988560292076,31.3467980799254,67.8509139784897
"2","0001","Overall","NA","3",31.1643994151414,14.332909665754,47.9958891645287
"3","0001","Overall","NA","4",75.062206930312,50.1650238935888,99.9593899670351
"4","0001","X1","0",NA,12.8733840537786,-10.4538832951843,36.2006514027416
"5","0001","X1","1",NA,46.5586293612409,28.5970818981936,64.5201768242883
"6","0001","X2","A",NA,39.2959305447343,12.7164189586188,65.8754421308499
"7","0001","X2","B",NA,42.4717073016734,15.8117445477627,69.1316700555841
"8","0001","X2","C",NA,63.0392429816636,29.7700926047303,96.308393358597
"9","0001","X3","0",NA,38.8900383178816,10.6122537496459,67.1678228861172
"10","0001","X3","1",NA,45.794656881425,23.5599383471388,68.0293754157112
"11","0001","X4","A",NA,45.6143621467559,24.4395629099116,66.7891613836001
"12","0001","X4","B",NA,36.3366755310606,6.47291150320368,66.2004395589175
"13","0001","X4","C",NA,56.8006786542762,17.5437733071398,96.0575840014127
"14","0001","X5","0",NA,37.0958940917342,16.6777312558631,57.5140569276052
"15","0001","X5","1",NA,39.7867519074034,15.6112445469478,63.9622592678591
"16","0002","Overall","NA","NA",11.4667450029285,-0.394434517924527,23.3279245237816
"17","0002","Overall","NA","3",4.31099163769932,-8.17078570042069,16.7927689758193
"18","0002","Overall","NA","4",12.7697594395704,-3.54662579275608,29.0861446718969
"19","0002","X1","0",NA,-8.43348814190517,-24.0149285016616,7.14795221785124
"20","0002","X1","1",NA,15.2600380185017,-0.179455155305659,30.6995311923092
"21","0002","X2","A",NA,-6.36306279013297,-22.0384726247517,9.31234704448575
"22","0002","X2","B",NA,23.6002029034694,0.403510211769191,46.7968955951696
"23","0002","X2","C",NA,21.3604802565105,-2.3249416044898,45.0459021175108
"24","0002","X3","0",NA,12.3630162389695,-7.09707529261614,31.8231077705552
"25","0002","X3","1",NA,4.71307218008224,-8.10438547583892,17.5305298360034
"26","0002","X4","A",NA,6.72197331539246,-6.08451264317193,19.5284592739568
"27","0002","X4","B",NA,34.8656271595262,1.55005384248756,68.1812004765648
"28","0002","X4","C",NA,22.8735396623651,-9.53148908279233,55.2785684075226
"29","0002","X5","0",NA,1.64775108629783,-14.8974447840034,18.1929469565991
"30","0002","X5","1",NA,15.6867780113766,-1.69441186844372,33.067967891197
"31","0003","Overall","NA","NA",4.73693920973506,-7.2979525973279,16.771831016798
"32","0003","Overall","NA","3",-8.49367722725174,-20.4661822918567,3.47882783735326
"33","0003","Overall","NA","4",39.8442522753808,19.8249969111443,59.8635076396173
"34","0003","X1","0",NA,-5.93571926329332,-24.7408358790392,12.8693973524525
"35","0003","X1","1",NA,31.3246581381304,12.1146343694715,50.5346819067893
"36","0003","X2","A",NA,19.8070953598581,3.0755355584334,36.5386551612827
"37","0003","X2","B",NA,22.9564631952123,3.10639687876896,42.8065295116557
"38","0003","X2","C",NA,-12.254100302104,-38.5230359309098,14.0148353267018
"39","0003","X3","0",NA,3.7017480237223,-16.8780370518216,24.2815330992662
"40","0003","X3","1",NA,25.166280004622,9.91374572829079,40.4188142809531
"41","0003","X4","A",NA,16.7062906521865,1.81853529440122,31.5940460099717
"42","0003","X4","B",NA,22.8216332293473,-7.81861357826982,53.4618800369644
"43","0003","X4","C",NA,-47.6174600888594,-84.2932219977918,-10.941698179927
"44","0003","X5","0",NA,-4.87864325758619,-24.1043232289141,14.3470367137417
"45","0003","X5","1",NA,25.2185858486766,9.2973463431193,41.139825354234
"46","0004","Overall","NA","NA",18.1326051245933,5.77399821887303,30.4912120303135
"47","0004","Overall","NA","3",14.7124243079556,0.799406726784172,28.6254418891271
"48","0004","Overall","NA","4",30.2315530809424,13.2039112548567,47.259194907028
"49","0004","X1","0",NA,10.6769507406188,-5.79606379150135,27.149965272739
"50","0004","X1","1",NA,1.45904523893432,-11.7642084560554,14.6822989339241
"51","0004","X2","A",NA,18.5698674146374,1.66749747360504,35.4722373556698
"52","0004","X2","B",NA,-1.79837105445199,-18.7001751577689,15.1034330488649
"53","0004","X2","C",NA,19.4842203638416,-5.14785200869824,44.1162927363814
"54","0004","X3","0",NA,34.6840460644598,16.9267583042516,52.4413338246681
"55","0004","X3","1",NA,5.97296776158169,-7.71140942113806,19.6573449443014
"56","0004","X4","A",NA,1.36134704400774,-11.1373852462914,13.8600793343069
"57","0004","X4","B",NA,12.6393685308594,-7.57710591925792,32.8558429809768
"58","0004","X4","C",NA,60.5184656300621,32.6176872688704,88.4192439912539
"59","0004","X5","0",NA,18.9447043667449,2.34196322390179,35.547445509588
"60","0004","X5","1",NA,12.6990502223307,-2.71846653212688,28.1165669767883
"61","0005","Overall","NA","NA",-0.629136749820645,-12.9424043909186,11.6841308912773
"62","0005","Overall","NA","3",-15.1356453375754,-27.2227436842495,-3.04854699090127
"63","0005","Overall","NA","4",5.04067831125712,-11.0835682851922,21.1649249077065
"64","0005","X1","0",NA,7.00710382907187,-12.7689790545005,26.7831867126443
"65","0005","X1","1",NA,-7.40822306593918,-28.0617788152171,13.2453326833387
"66","0005","X2","A",NA,-24.4006352689137,-40.8796452543788,-7.92162528344855
"67","0005","X2","B",NA,-0.617543112977046,-21.957978452918,20.7228922269639
"68","0005","X2","C",NA,25.7962980881484,1.91794506174378,49.6746511145531
"69","0005","X3","0",NA,-2.35747625601334,-24.1023361494917,19.387383637465
"70","0005","X3","1",NA,0.169386354750486,-19.2960728973484,19.6348456068494
"71","0005","X4","A",NA,-9.31582054937007,-22.888053795673,4.25641269693281
"72","0005","X4","B",NA,19.8969402514983,-17.6536066580722,57.4474871610689
"73","0005","X4","C",NA,11.0538239732869,-5.63172659632924,27.7393745429029
"74","0005","X5","0",NA,-18.389540995322,-34.8870013667351,-1.89208062390894
"75","0005","X5","1",NA,13.9706906692286,-4.64198657402265,32.5833679124798
"76","0006","Overall","NA","NA",32.6067143128912,19.103702988441,46.1097256373414
"77","0006","Overall","NA","3",40.5567987577745,26.0630301707286,55.0505673448203
"78","0006","Overall","NA","4",18.9725535889836,4.11559700963228,33.8295101683349
"79","0006","X1","0",NA,49.9068874288355,30.3680705843932,69.4457042732778
"80","0006","X1","1",NA,-4.58923543133506,-20.3020984399258,11.1236275772557
"81","0006","X2","A",NA,25.042363580731,5.47611759535112,44.6086095661109
"82","0006","X2","B",NA,21.9382712296658,4.702107348269,39.1744351110626
"83","0006","X2","C",NA,-27.8513319101044,-48.3394958621948,-7.36316795801394
"84","0006","X3","0",NA,24.1774656616467,5.55459150888044,42.8003398144129
"85","0006","X3","1",NA,16.4110081529209,1.43342482250606,31.3885914833357
"86","0006","X4","A",NA,14.8263669604723,2.65830095105847,26.9944329698862
"87","0006","X4","B",NA,18.7096226201174,-14.3155782833065,51.7348235235414
"88","0006","X4","C",NA,97.0647754746794,30.5749132308649,163.554637718494
"89","0006","X5","0",NA,27.058736387002,11.1250071296859,42.9924656443181
"90","0006","X5","1",NA,3.27016880441943,-14.3090155169227,20.8493531257616
"91","0007","Overall","NA","NA",78.3362000009265,59.7015960215526,96.9708039803004
"92","0007","Overall","NA","3",54.81013038744,35.6104620159866,74.0097987588935
"93","0007","Overall","NA","4",107.455776396671,84.6893492514218,130.22220354192
"94","0007","X1","0",NA,59.2551277090147,38.4781917117023,80.0320637063271
"95","0007","X1","1",NA,58.70325228194,32.2201907766534,85.1863137872265
"96","0007","X2","A",NA,57.6380225776365,35.3444561521174,79.9315890031557
"97","0007","X2","B",NA,52.7558943119388,22.3352677486567,83.1765208752209
"98","0007","X2","C",NA,60.2708809770447,26.9685092047851,93.5732527493044
"99","0007","X3","0",NA,67.5503728064155,45.3652611639669,89.735484448864
"100","0007","X3","1",NA,83.1910818146459,54.2736064937298,112.108557135562
"101","0007","X4","A",NA,60.5764468297807,41.5089086018166,79.6439850577448
"102","0007","X4","B",NA,62.1346154835487,26.9892862556926,97.2799447114048
"103","0007","X4","C",NA,21.3769483949616,-43.1163636606226,85.8702604505458
"104","0007","X5","0",NA,39.9515308350167,19.5721121623343,60.330949507699
"105","0007","X5","1",NA,76.8103578945984,46.5128352672166,107.10788052198
"106","0008","Overall","NA","NA",32.0080732559966,18.2632997294697,45.7528467825234
